college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立中興大學,獸醫學系,國文,均標,--,英文,前標,10,數學A,均標,--,自然,前標,--,國英數A自,--,2.5,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
國立嘉義大學,獸醫學系,國文,--,--,英文,均標,4,數學A,--,--,自然,均標,3,國英數A自,--,5,*1.00,*1.25,*1.00,*1.25,--,30%,審查資料,--,30%,,,,,,,,,,,,,一、指定項目甄試成績二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分,1
中國醫藥大學,生物醫學影像暨放射科學學系,英文,後標,8,數學B,後標,3,自然,--,--,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、學測英數B自級分總和三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(G、H、J、L、N)、學習歷程自述(P) ,一、學測英文、數學B、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測數學B級分,1
國立陽明交通大學,生物醫學影像暨放射科學系,國文,--,--,英文,均標,3,數學A,均標,3,自然,均標,3,,,,*1.00,*1.25,*1.25,*1.25,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、I、L、M、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和,1
長榮大學,職業安全與衛生學系職場健康促進管理組,國文,--,4.5,英文,--,--,社會,底標,--,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P)、其他(R.其他有利於審查之資料) ,一、學測國文、英文、社會之級分總和　二、學測社會級分,0
長榮大學,職業安全與衛生學系職業安全組,國文,--,4,自然,底標,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測自然級分二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、H、I、N)、學習歷程自述(O、P)、其他(R.其他有利審查之資料) ,一、學測國文、自然之級分總和　二、學測自然級分,0
長榮大學,職業安全與衛生學系職業安全衛生管理組,國文,--,--,英文,--,--,社會,底標,4,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P)、其他(R.其他有利審查之資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,0
長榮大學,職業安全與衛生學系職業衛生組,國文,底標,4,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測英文級分二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、H、I、N)、學習歷程自述(O、P)、其他(R.其他有利審查之資料) ,一、學測國文、英文之級分總和　二、學測英文級分,0
中山醫學大學,職業安全衛生學系,國文,底標,--,英文,底標,--,數學A,底標,--,自然,底標,--,國英數A自,--,3,*1.00,*1.50,*1.50,*1.50,--,45%,審查資料,--,45%,面試,--,20%,,,,,,,,,,一、學測自然級分二、審查資料三、面試四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
國立臺灣大學,職能治療學系,國文,前標,5.0,英文,前標,6.0,數學A,前標,3.0,自然,前標,3.0,,,,*1.25,*1.50,*1.00,*1.00,,50%,審查資料,--,50%,口試,75分,25%,職能治療概論,--,0%,,,,,,,一、口試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、M、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測國文級分　四、學測自然級分,1
國立成功大學,職能治療學系,國文,均標,--,英文,前標,3.5,數學A,--,--,自然,均標,6,國英數A自,--,8,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測國文級分　三、學測數學A級分,1
高雄醫學大學,職能治療學系,國文,均標,6,英文,均標,3,數學A,均標,--,數學B,均標,--,自然,均標,--,*1.00,*1.00,--,--,*1.00,50%,審查資料,--,50%,口試,70分,20%,英文短文翻譯,--,10%,,,,,,,一、口試二、學測英文級分三、學測國文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和　二、學測英文級分,1
輔仁大學,職能治療學系,國文,--,5,英文,均標,6,數學A,--,--,自然,均標,3,,,,*1.00,*2.00,*1.00,*1.50,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、多元表現(F、N) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
中山醫學大學,職能治療學系,國文,--,10,英文,均標,3,數學A,--,--,自然,均標,6,,,,*1.00,*1.50,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測自然級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
長庚大學,職能治療學系,國文,均標,3,英文,均標,3,數學A,均標,--,自然,均標,3,,,,*1.25,*1.50,--,*1.50,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、H、I、L、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和,1
大葉大學,職能治療學系,國文,--,--,英文,底標,3,自然,--,5,,,,,,,*1.00,*2.00,*1.50,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分,1
義守大學,職能治療學系,國文,--,--,英文,--,3,數學A,--,--,自然,均標,7,,,,*1.00,*1.25,*1.00,*1.25,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測自然級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
亞洲大學,職能治療學系,國文,後標,--,英文,後標,3,自然,底標,--,,,,,,,*1.00,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國英自級分總和四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(G、H、K、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測國文級分　四、學測自然級分,1
亞洲大學,聽力暨語言治療學系,英文,後標,3.0,自然,後標,3.0,,,,,,,,,,*1.00,*1.25,,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測自然級分三、學測英自級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、I、K、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測英文、自然之級分總和　二、學測自然級分　三、學測英文級分,1
馬偕醫學院,聽力暨語言治療學系聽力組,國文,均標,--,英文,均標,--,數學A,--,--,自然,均標,--,國英數A自,--,4.5,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.學生個人資料表) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
馬偕醫學院,聽力暨語言治療學系聽力組(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,自然,均標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,40%,,,,,,,,,,一、面試二、審查資料,項目：其他(R.體驗資歷(體驗學習報告及雙週誌)) ,(無),0
馬偕醫學院,聽力暨語言治療學系語言組,國文,均標,4,英文,均標,3,數學A,--,--,自然,均標,3,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.學生個人資料表) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測國文級分　四、學測自然級分,1
高雄醫學大學,薪火招生A1組(醫學系),國文,均標,--,英文,前標,12,數學A,前標,9,自然,前標,6,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學科能力測驗成績三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,0
高雄醫學大學,薪火招生A2組(牙醫學系),國文,均標,--,英文,前標,12,數學A,前標,9,自然,前標,6,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學科能力測驗成績三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,0
高雄醫學大學,薪火招生A3組(藥學系),國文,均標,--,英文,前標,12,數學A,前標,9,自然,前標,6,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學科能力測驗成績三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,0
國立臺灣大學,藥學系,國文,均標,--,英文,均標,--,數學A,前標,3,自然,前標,4,國英數A自,--,2.5,*1.00,*1.00,*1.50,*1.50,--,30%,審查資料,--,30%,口試,--,20%,生物,--,10%,化學,--,10%,,,,一、口試二、生物三、化學四、學測數學A級分,項目：修課紀錄(A)、多元表現(F、H、I、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,1
國立成功大學,藥學系,國文,均標,3,英文,均標,--,數學A,均標,--,自然,均標,4,國英數A自,--,3.5,*1.00,*1.00,*1.00,*1.50,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測國文級分　四、學測英文級分,1
高雄醫學大學,藥學系,國文,前標,--,英文,前標,4,數學A,前標,--,自然,前標,3,,,,*1.25,*1.50,*1.00,*1.50,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測自然級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
中國醫藥大學,藥學系,國文,--,--,英文,均標,--,數學A,均標,3,自然,均標,5,,,,*1.00,*1.00,*1.00,*1.25,,50%,審查資料,--,50%,面談,--,30%,,,,,,,,,,一、面談二、學測國英數A自級分總和三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、I、M、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
國立陽明交通大學,藥學系,國文,均標,--,英文,均標,3,數學A,均標,4.5,自然,均標,3,英聽,A級,--,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數A自級分總和二、學測自然級分三、學測數學A級分四、面試,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,1
臺北醫學大學,藥學系臨床藥學組,國文,--,--,英文,前標,3,數學A,均標,10,自然,均標,8,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(Q) ,一、學測國文、英文、數學A、自然之級分總和,1
臺北醫學大學,藥學系藥學組,國文,--,--,英文,前標,3,數學A,均標,10,自然,均標,8,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(Q) ,一、學測國文、英文、數學A、自然之級分總和,1
臺北醫學大學,藥學系藥學組(英語組),國文,--,--,英文,頂標,3,數學A,均標,10,自然,均標,8,英聽,A級,--,*1.00,*2.00,*1.50,*2.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(Q) ,一、學測國文、英文、數學A、自然之級分總和,1
中國醫藥大學,藥用化妝品學系,英文,後標,8,數學A,--,--,自然,後標,3,,,,,,,*1.25,*1.00,*1.25,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、學測自然級分二、學測英文級分三、學測數學A級分四、面談,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、N) ,一、學測英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
大葉大學,藥用植物與食品保健學系(中藥保健組),國文,--,--,英文,底標,3,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文之級分總和　二、學測英文級分,0
大葉大學,藥用植物與食品保健學系(食品科學組),國文,底標,3,英文,--,--,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文之級分總和　二、學測英文級分,0
臺北市立大學,衛生福利學系,英文,均標,3.5,數學A,均標,10,自然,--,--,,,,,,,*2.00,*1.50,*2.00,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分,1
中山醫學大學,視光學系,英文,後標,6.0,自然,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測英文、自然之級分總和　二、學測自然級分　三、學測英文級分,1
大葉大學,視光學系,國文,底標,--,英文,--,--,國英,--,3,,,,,,,*1.00,*1.00,--,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料四、學測國英級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、I、L、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分,1
亞洲大學,視光學系,國文,底標,--,英文,底標,--,國英,--,3,,,,,,,*1.00,*1.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國英級分總和三、學測英文級分,項目：修課紀錄(A)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
中山醫學大學,語言治療與聽力學系聽力組,國文,--,3.0,英文,均標,3.0,數學A,--,3.0,自然,均標,3.0,,,,*1.00,*1.50,*1.00,*1.00,,45%,審查資料,--,45%,面試,--,25%,,,,,,,,,,一、學測國英數A自級分總和二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分,1
中山醫學大學,語言治療與聽力學系語言治療組,國文,--,3.0,英文,均標,3.0,數學A,--,3.0,自然,均標,3.0,,,,*1.00,*1.50,*1.00,*1.00,,45%,審查資料,--,45%,面試,--,25%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分,1
國立臺灣大學,護理學系,國文,--,--,英文,均標,6,數學A,--,--,自然,均標,3,,,,*1.00,*1.25,*1.00,*1.00,,50%,審查資料,--,50%,面試,70分,30%,,,,,,,,,,一、面試二、學測國英數A自級分總和三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分,1
國立成功大學,護理學系,國文,均標,8,英文,均標,3,數學A,--,--,自然,均標,6,,,,*1.00,*1.25,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q)、其他(R.請參閱招簡章審查資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
高雄醫學大學,護理學系,國文,--,--,英文,均標,3,數學A,底標,--,自然,均標,8,,,,*1.00,*1.00,--,*1.00,,35%,審查資料,--,35%,面試,65分,35%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(D)、學習歷程自述(O)、其他(R.自傳-個人經驗與反思) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
中國醫藥大學,護理學系,國文,後標,--,英文,後標,3,自然,後標,8,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
國立陽明交通大學,護理學系,國文,均標,--,英文,均標,3,數學A,均標,--,自然,均標,6,,,,*1.00,*1.25,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、審查資料三、面試四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
輔仁大學,護理學系,國文,--,--,英文,均標,3,數學A,--,--,自然,--,--,,,,*1.50,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料證明) ,一、學測國文、英文、數學A、自然之級分總和,1
中山醫學大學,護理學系,國文,後標,5,英文,後標,4,數學A,--,--,自然,後標,3,,,,*1.00,*2.00,*1.00,*2.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
長庚大學,護理學系,國文,均標,3.0,英文,均標,3.0,自然,均標,3.0,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、H、I、L、N)、學習歷程自述(O、P、Q)、其他(R.自傳含特質與利他經驗) ,一、學測國文、英文、自然之級分總和,1
大葉大學,護理學系,英文,底標,3.0,自然,--,3.0,,,,,,,,,,*2.00,*1.50,,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英自級分總和三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測英文、自然之級分總和　二、學測英文級分,1
義守大學,護理學系,國文,--,--,英文,均標,5,自然,--,3,,,,,,,*1.00,*2.00,*2.00,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測自然級分二、學測英文級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
慈濟大學,護理學系,國文,後標,6.0,英文,後標,4.0,自然,後標,3.0,,,,,,,*1.50,*1.50,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、N)、學習歷程自述(O、Q) ,一、學測國文、英文、自然之級分總和,1
臺北醫學大學,護理學系,國文,--,--,英文,均標,4,數學A,--,--,自然,均標,6,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(H、J、L、M、N) ,一、學測國文、英文、數學A、自然之級分總和,1
馬偕醫學院,護理學系,國文,均標,--,英文,均標,5,自然,均標,3,,,,,,,*1.00,*1.25,*1.25,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分,項目：修課紀錄(A)、多元表現(F、H、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和,1
國立金門大學,護理學系,國文,後標,4,英文,--,3,自然,--,--,,,,,,,*2.00,*1.00,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和,1
輔仁大學,護理學系(青年儲蓄帳戶組),英文,均標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,40%,,,,,,,,,,一、面試二、審查資料,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
國立金門大學,護理學系(願景組),國文,--,10,英文,底標,11,自然,--,--,,,,,,,*1.00,*2.00,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和,0
長榮大學,護理學系A組,國文,底標,8.0,社會,--,3.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、審查資料三、面試四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分,0
長榮大學,護理學系B組,國文,底標,10.0,自然,--,5.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、審查資料三、面試四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、自然之級分總和　二、學測國文級分,0
長榮大學,護理學系C組,國文,底標,8.0,英文,--,5.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、審查資料三、面試四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、英文之級分總和　二、學測國文級分,0
