college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
實踐大學,國際企業管理學系日韓商務組(高雄校區),國文,底標,--,國英,--,5.5,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和
實踐大學,國際企業管理學系東南亞商務組(高雄校區),國文,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
義守大學,國際企業經營學系(國際學院),英文,均標,3.5,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、學測英文級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文級分
銘傳大學,國際企業與貿易學士學位學程（全英語授課．臺北校區）,英文,後標,4,數學B,--,--,社會,--,3,,,,,,,*2.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B、社會之級分總和　二、學測英文級分
真理大學,國際企業與貿易學系,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.50,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
真理大學,國際企業與貿易學系(青年儲蓄帳戶組),國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,,,,,,,,,,,,,一、審查資料,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
實踐大學,國際企業英語學士學位學程(臺北校區),國文,--,--,英文,後標,3,,,,,,,,,,*1.00,*2.00,,,,15%,審查資料,--,15%,英文面試,--,45%,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
義守大學,國際商務學系,國文,--,--,英文,後標,3,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
東海大學,國際學院國際經營管理學位學程,英文,均標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,35%,審查資料,--,35%,英文面試,--,35%,,,,,,,,,,一、英文面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、多元表現(F、I、M、N) ,一、學測英文、社會之級分總和　二、學測英文級分　三、學測社會級分
慈濟大學,國際服務產業管理學士學位學程,國文,--,--,英文,後標,3,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、指定項目甄試成績三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和
開南大學,國際物流與運輸管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、K、L、N)、學習歷程自述(P、Q) ,一、學測社會級分
國立中山大學,國際經營管理全英語學士學位學程,英文,均標,8,數學B,均標,3,社會,均標,--,,,,,,,*1.50,*1.25,--,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(H、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測社會級分
東吳大學,國際經營與貿易學系,國文,均標,--,英文,前標,4,數學B,均標,--,國數B,--,3,,,,*1.00,*2.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、審查資料,項目：修課紀錄(A)、多元表現(F、K、M、N)、學習歷程自述(Q)、其他(R.本系自訂個人資料表、S.其他有利審查項目) ,一、學測國文、英文、數學B之級分總和
國立政治大學,國際經營與貿易學系,國文,前標,5,英文,前標,4,數學A,前標,3,社會,--,--,國英數A社,--,6,*1.50,*2.00,*2.00,*1.00,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分
中原大學,國際經營與貿易學系,國文,--,5.0,英文,--,3.0,社會,後標,5.0,,,,,,,*1.00,*1.50,--,,,30%,審查資料,--,30%,面試,60分,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、H、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分
東海大學,國際經營與貿易學系,國文,--,4.0,英文,均標,3.0,數學B,--,4.0,,,,,,,*1.75,*2.00,*1.50,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國英數B級分總和三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分
逢甲大學,國際經營與貿易學系,國文,--,--,英文,均標,--,數學B,後標,--,社會,--,--,國英數B社,--,3,*1.00,*2.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、學測英文級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有助於審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分
國立屏東大學,國際經營與貿易學系,國文,--,--,英文,底標,4,數學B,--,--,社會,--,--,,,,*1.00,*1.50,*1.50,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學B級分四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
實踐大學,國際經營與貿易學系(臺北校區),國文,--,5,英文,底標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、H、I、L、N)、學習歷程自述(Q)、其他(R.有助審查之相關資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分
淡江大學,國際觀光管理學系全英語學士班(全球跨域組),英文,均標,3.0,社會,--,6.0,,,,,,,,,,*2.00,*1.00,,,,50%,審查資料,--,50%,團體面試,60分,25%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、團體面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測英文、社會之級分總和
淡江大學,國際觀光管理學系全英語學士班(海外實習組),英文,均標,3.0,,,,,,,,,,,,,*2.00,,,,,50%,審查資料,--,50%,團體面試,60分,25%,,,,,,,,,,一、學測英文級分二、審查資料三、團體面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測英文級分
中華大學,國際觀光與酒店管理雙學士學位學程,英文,底標,25,英聽,C級,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(L、N)、學習歷程自述(O、P、Q) ,一、學測英文級分
義守大學,國際觀光餐旅學系(國際學院),英文,均標,4.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、審查資料二、學測英文級分三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文級分
中國文化大學,國際貿易學系,國文,--,--,英文,底標,3,社會,--,--,,,,,,,*1.00,*1.25,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分
實踐大學,國際貿易學系商務英文組(高雄校區),英文,底標,8.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測英文級分
實踐大學,國際貿易學系外匯金融組(高雄校區),社會,底標,7.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
實踐大學,國際貿易學系數位電商經營組(高雄校區),自然,底標,8.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測自然級分
實踐大學,國際貿易學系跨境會展組(高雄校區),國文,底標,7.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
國立中興大學,國際農企業學士學位學程,國文,均標,--,英文,前標,10,數學A,均標,--,自然,均標,7,英聽,A級,--,*1.00,*2.00,*1.00,*1.00,--,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和
國立臺灣大學,國際體育運動事務學士學位學程,國文,均標,8,英文,均標,5,數學B,均標,--,,,,,,,*1.25,*2.00,*1.00,,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、口試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(Q)、其他(R.最優運動參與經驗自述、S.運動課程學習成果) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測數學B級分
逢甲大學,土地管理學系,國文,後標,--,英文,後標,--,社會,後標,--,國英社,--,3,,,,*1.50,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.對不動產議題看法反思、S.其他有利審查資料) ,一、學測國文、英文、社會之級分總和
長榮大學,土地管理與開發學系土地管理組,國文,底標,7.0,社會,--,4.5,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分
長榮大學,土地管理與開發學系開發規劃組,國文,底標,4.5,社會,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、社會之級分總和　二、學測社會級分
中國文化大學,土地資源學系,國文,底標,10.0,英文,--,6.0,數學B,--,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測數學B級分四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分
國立政治大學,地政學系土地管理組,國文,前標,4,英文,前標,4,數學A,前標,3.5,社會,前標,--,國英數A社,--,3,*1.00,*1.00,*1.00,--,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學A、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學A級分
靜宜大學,寰宇管理學士學位學程,國文,--,3,英文,後標,--,國英,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國英級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
國立臺灣大學,工商管理學系企業管理組,國文,頂標,--,英文,頂標,3,數學A,頂標,3,社會,--,--,國英數A社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,口試,70分,30%,,,,,,,,,,一、學測國英數A社級分總和二、口試三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.工管系個人資料表) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分
長庚大學,工商管理學系工業管理組,英文,均標,4.5,數學A,--,--,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A之級分總和
長庚大學,工商管理學系數智商務組,國文,均標,--,英文,--,4,數學A,--,--,,,,,,,--,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和
國立臺灣大學,工商管理學系科技管理組,國文,--,--,英文,頂標,3,數學A,頂標,3,自然,--,--,國英數A自,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,口試,70分,30%,,,,,,,,,,一、學測國英數A自級分總和二、口試三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.工管系個人資料表) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分
國立清華大學,工業工程與工程管理學系,國文,均標,5.0,英文,前標,3.0,數學A,頂標,3.0,自然,前標,5.0,,,,*1.00,*1.50,*1.50,*1.00,,45%,審查資料,--,45%,筆試,--,10%,,,,,,,,,,一、審查資料二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立陽明交通大學,工業工程與管理學系,國文,均標,3.0,英文,前標,3.0,數學A,前標,3.0,自然,前標,3.0,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,團體面談即席心得測驗,85分,5%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、K、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學A、自然之級分總和
元智大學,工業工程與管理學系,國文,--,5,英文,--,3,數學A,後標,--,數學B,後標,--,,,,*1.00,*1.50,--,--,,40%,審查資料,--,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、J、L、N)、學習歷程自述(P、Q)、其他(R.自傳) ,一、學測國文、英文之級分總和
國立金門大學,工業工程與管理學系,國文,後標,3,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
國立金門大學,工業工程與管理學系(願景組),國文,後標,7,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
逢甲大學,工業工程與系統管理學系A組,國文,--,--,英文,後標,--,數學A,--,--,國英數A,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q)、其他(R.跨領域學習成果) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
逢甲大學,工業工程與系統管理學系B組,國文,--,--,英文,後標,--,數學B,--,--,國英數B,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q)、其他(R.跨領域學習成果) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分
東海大學,工業工程與經營資訊學系(智慧經營與管理),國文,--,--,英文,均標,3,數學A,後標,--,,,,,,,*1.75,*2.00,*1.25,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分
東海大學,工業工程與經營資訊學系(智慧設計與生產),國文,--,--,英文,後標,--,數學A,均標,3,,,,,,,*1.25,*2.00,*1.75,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
義守大學,工業管理學系,國文,後標,3.0,英文,--,3.0,,,,,,,,,,*2.00,*1.75,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
中華大學,工業管理學系（乙組）,國文,底標,10.0,英文,--,3.0,社會,--,5.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
中華大學,工業管理學系（甲組）,國文,底標,10.0,英文,--,5.0,自然,--,3.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和
真理大學,工業管理與經營資訊學系,國文,底標,3,英文,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和
中原大學,工業與系統工程學系工程組,國文,後標,3,英文,--,--,數學A,--,3,,,,,,,--,*1.00,*1.00,,,45%,審查資料,60分,45%,面試,60分,15%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查之資料) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分
中原大學,工業與系統工程學系管理組,國文,後標,3,英文,--,3,數學A,--,--,,,,,,,--,*1.00,*1.00,,,45%,審查資料,60分,45%,面試,60分,15%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查之資料) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分
國立成功大學,工業與資訊管理學系,國文,前標,--,英文,前標,10,數學A,--,8,國英數A,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
國立成功大學,工業與資訊管理學系（APCS組）,國文,均標,--,英文,均標,10,數學A,前標,10,,,,,,,--,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,20%,APCS,--,20%,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.各項資訊檢定證明) ,一、學測國文、英文、數學A之級分總和
元智大學,工程學院英語學士班,國文,--,--,英文,後標,--,數學A,--,--,自然,--,--,英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測英文級分三、學測數學A級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、H、J、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和
義守大學,廚藝學系,國文,--,--,英文,後標,3,社會,--,--,,,,,,,*1.00,*2.00,*1.50,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分
國立中山大學,政治經濟學系,國文,--,--,英文,均標,3,數學A,均標,5,,,,,,,*1.00,*1.50,*1.50,,,40%,審查資料,--,40%,面試,--,20%,筆試,--,10%,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分
南華大學,文化創意事業管理學系,國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*1.50,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和
國立屏東大學,文化創意產業學系,國文,均標,6,英文,後標,--,社會,均標,3,,,,,,,*2.00,*1.00,*2.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
國立臺北教育大學,文化創意產業經營學系,國文,均標,--,英文,均標,--,數學A,均標,--,數學B,均標,--,社會,均標,--,*1.50,*1.50,--,--,*1.50,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分
國立臺北教育大學,文化創意產業經營學系(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,社會,均標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,20%,,,,,,,,,,一、審查資料二、面試,項目：修課紀錄(A)、課程學習成果(C)、多元表現(K、N)、學習歷程自述(Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
國立臺中教育大學,文化創意產業設計與營運學系,國文,--,10.0,英文,均標,5.0,社會,--,6.0,英社,--,4.0,,,,*1.00,*2.00,*1.00,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q)、其他(R.須具備色彩辨識能力、S.須能穩定操作機械設備) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分
國立聯合大學,文化創意與數位行銷學系,國文,後標,8.0,英文,--,5.0,社會,--,3.0,,,,,,,*2.00,*1.00,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國英社級分總和二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、N)、學習歷程自述(O、P、Q)、其他(R.取得證照或個人作品輯) ,一、學測國文、英文、社會之級分總和
